"","name","publisher_uuid","file_link","pub_date"
"1417","SWANER DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/SWANER_DwC-A.zip","2022-09-02 09:02:15"
"1517","UNLV DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/UNLV_DwC-A.zip","2022-11-01 11:15:16"
"1616","USFWS-FSNWR DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/USFWS-FSNWR_DwC-A.zip","2022-09-02 09:02:15"
"1716","USU-PRI DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/USU-PRI_DwC-A.zip","2022-09-02 09:02:14"
"1816","USU-USUUB DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/USU-USUUB_DwC-A.zip","2022-09-02 09:02:14"
"1916","UVSC DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/UVSC_DwC-A.zip","2022-09-02 09:02:09"
"2016","Utah State University-UTC DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/UtahStateUniversity-UTC_DwC-A.zip","2022-11-08 11:34:12"
"2115","Utah Tech University-UTU DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/UtahTechUniversity-UTU_DwC-A.zip","2022-09-02 09:02:15"
"2215","Weber State University-WSCO DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/WeberStateUniversity-WSCO_DwC-A.zip","2022-09-02 09:02:15"
"2315","ZNP DwC-Archive","2daea127-0e40-4756-9762-cdaf0bd78166","https://intermountainbiota.org/portal/content/dwca/ZNP_DwC-A.zip","2022-09-02 09:02:15"
"item4","INHS Insect Collection","9435f136-4f29-494d-b252-0e153364b093","http://dmitriev.speciesfile.org/Export/insects.zip","2022-06-02 15:53:00"
"1119","ACUNHC-Mammal DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ACUNHC-Mammal_DwC-A.zip","2022-09-02 08:46:28"
"297","ASU-ASUFIC DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ASU-ASUFIC_DwC-A.zip","2022-09-02 08:46:28"
"328","ASU-ASUHEC DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ASU-ASUHEC_DwC-A.zip","2022-09-02 08:46:28"
"427","ASU-ASUMAC DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ASU-ASUMAC_DwC-A.zip","2022-09-02 08:46:28"
"526","ASU-ASUORC DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ASU-ASUORC_DwC-A.zip","2022-09-02 08:46:28"
"625","ASU-ASUVTC DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ASU-ASUVTC_DwC-A.zip","2022-09-02 08:46:28"
"724","ASU-LSRO DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/ASU-LSRO_DwC-A.zip","2022-11-27 12:36:02"
"824","CalPoly-Vertebrates DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/CalPoly-Vertebrates_DwC-A.zip","2022-09-02 08:46:28"
"920","EKU-Herpetology DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/EKU-Herpetology_DwC-A.zip","2022-09-02 08:46:28"
"1019","EKU-Ichthyology DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/EKU-Ichthyology_DwC-A.zip","2022-09-02 08:46:28"
"1120","RMBL-MAM DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/RMBL-MAM_DwC-A.zip","2022-09-02 08:46:28"
"1218","SCFS-Birds DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/SCFS-Birds_DwC-A.zip","2022-09-02 08:46:28"
"1318","SCFS-Mammals DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/SCFS-Mammals_DwC-A.zip","2022-09-02 08:46:28"
"1418","TTRS-Mammals DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/TTRS-Mammals_DwC-A.zip","2022-09-02 08:46:28"
"1518","TTRS-Ornithology DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/TTRS-Ornithology_DwC-A.zip","2022-09-02 08:46:28"
"1617","UWSP-Mammals DwC-Archive","4ba32e51-1da1-46f7-a5d7-a95cef95ef8e","https://csvcoll.org/portal/content/dwca/UWSP-Mammals_DwC-A.zip","2022-09-02 08:46:28"
"1122","University of Victoria - Zooarchaeology Lab Collection - Version 1.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=faunal_collection","2022-10-14 18:57:39"
"298","University of Manitoba Herbarium (WIN) - Vascular Plant Collection - Version 11.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=win-vascular-specimens","2022-12-03 16:42:56"
"329","A northern range extension of a Canadian species of Special Concern, Dielis pilipes (Hymenoptera: Scoliidae), in the Okanagan Valley of British Columbia - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acbc-dielispilipesrangeextension","2021-09-22 19:34:18"
"428","University of British Columbia Herbarium (UBC) - Algae Collection - Version 14.10","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubc-algae-specimens","2022-08-24 19:41:24"
"527","University of British Columbia Herbarium (UBC) - Vascular Plant Collection - Version 16.9","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubc-vascular-specimens","2022-08-24 18:14:13"
"626","Canadian National Collection of Insects, Arachnids, and Nematodes (CNC) - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=cnc-specimens","2022-07-22 09:14:21"
"725","National Collection of Vascular Plants (DAO) - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=dao-specimens","2022-07-12 20:22:05"
"825","Marie-Victorin Herbarium (MT) - Plantes vasculaires - Version 14.11","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=mt-specimens","2022-06-17 17:46:49"
"923","Marie-Victorin Herbarium (MT) - Bryophytes - Version 2.10","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=mt-bryophytes","2022-06-13 16:00:22"
"1020","Royal Botanical Gardens Herbarium (HAM) - Version 2.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rbg-specimens","2022-05-06 22:22:48"
"1123","Herbier Louis-Marie (QFA) - Collection de bryophytes - Version 2.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=qfa-bryophyte-specimens","2021-08-19 15:52:41"
"1219","First record of a gynandromorph Hylaeus modestus Say (Hymenoptera: Colletidae) - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rlco-hylaeusgynandromorphspecimen","2022-04-29 19:00:24"
"1319","Royal Ontario Museum Fungarium (TRTC) - Version 10.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=trtc-specimens","2022-04-27 14:59:05"
"1419","Records of Bees from British Columbia I: West Kootenay - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=knps-beesv1","2022-03-31 05:20:13"
"1519","TRTE Herbarium (TRTE) - Version 9.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=trte-specimens","2022-03-23 17:27:32"
"1618","Royal Saskatchewan Museum - Owl Pellet Collection - Version 2.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rskm-owlpellets","2020-06-12 19:43:54"
"1717","Royal Saskatchewan Museum - Herpetology Collection - Version 1.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rskm-herpetology","2021-05-11 19:15:41"
"1817","Royal Saskatchewan Museum - Ichthyology Collection - Version 1.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rskm-ichthyology","2021-05-14 19:21:56"
"1917","Royal Saskatchewan Museum - Mammalogy Collection - Version 1.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rskm-mammalogy","2022-03-08 16:40:37"
"2017","Royal Saskatchewan Museum - Ornithology Collection - Version 1.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rskm-ornithology","2022-03-08 16:31:37"
"2116","Royal Ontario Museum - Entomology Collection (ROME) - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rome-saturniidae-test","2022-01-19 21:37:26"
"2216","Database of Vascular Plants of Canada (VASCAN) - Version 37.10","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=vascan","2021-12-22 16:35:39"
"2316","Herbier Louis-Marie (QFA) - Collection de lichens - Version 3.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=qfa-lichen-specimens","2021-10-08 19:10:44"
"2415","Survey of Native Bees in Rangelands in the Mixedwood Boreal and Central Parkland of Alberta, 2019 - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bee_data","2021-09-03 14:35:11"
"2515","Herbier Louis-Marie (QFA) - Collection de plantes vasculaires - Version 10.7","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=qfa-vascular-specimens","2021-08-30 17:20:11"
"2615","wrme-cicindela-specimens - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=wrme-cicindela-specimens","2021-08-04 19:33:55"
"2714","University of British Columbia Herbarium (UBC) - Fungi Collection - Version 14.7","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubc-fungi-specimens","2021-06-30 22:05:58"
"2811","Bruce Bennett Herbarium (BABY) - Version 2.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=baby-specimens","2021-06-17 16:18:02"
"299","Bees (Hymenoptera : Apoidea) of Far Northern Ontario and Akimiski Island, Nunavut - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bugs_specimens","2021-06-11 16:44:30"
"306","McGill University Herbarium Database - Version 2.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=mtmg-specimens","2018-12-20 20:44:32"
"3112","Ouellet-Robert Entomological Collection (QMOR) - Inventory - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=qmor-inventory","2018-09-14 19:18:30"
"3210","Ouellet-Robert Entomological Collection (QMOR) - Specimens - Version 12.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=qmor-specimens","2020-03-02 13:19:29"
"336","University of Manitoba (WIN) - Lichen Collection - Version 1.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=win-lichens","2020-02-12 20:41:21"
"346","Royal BC Museum - Invertebrates Collection - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=specimens-rbcm-invertebrate","2021-02-26 17:08:09"
"356","Checklist of the Hymenoptera of Canada, Alaska and Greenland - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=aafc-hymenoptera-canada-ak-gl","2021-02-24 20:20:07"
"366","Spiders and dytiscids from fens in Eastern Québec - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=apdp-msc-araneae-dytiscidae","2021-02-24 19:40:14"
"376","Andrena cyanura Cockerell, a valid North American species - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=andrena-cyanura-sheffield","2021-01-29 21:56:22"
"386","University of Lethbridge Herbarium (LEA) - Version 6.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=lea-specimens","2020-12-17 03:38:05"
"396","First Canadian record of Ptilothrix bombiformis (Cresson) (Hymenoptera: Apidae) - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rlco-specimens-ptilothrix","2020-11-10 19:06:12"
"406","University of British Columbia Herbarium (UBC) - Lichen Collection - Version 3.6","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubc-lichen","2020-11-05 20:24:41"
"4112","University of British Columbia Herbarium (UBC) - Bryophytes Collection - Version 6.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubc-bryophytes","2020-11-05 19:46:33"
"429","Lyman Entomological Museum (LEMQ) - Version 24.6","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=lemq-specimens","2020-10-27 15:12:40"
"435","Bombus johanseni, a valid North American bumble bee species - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bombus-johanseni-sheffield","2020-10-21 21:22:36"
"445","Bombus impatiens Cresson (Hymenoptera: Apidae, Apinae, Bombini) from the Prairies Ecozone in Canada - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bombus-sheffield","2018-12-20 22:06:10"
"455","The bees of British Columbia (Hymenoptera: Apoidea, Apiformes) - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bee-bc-sheffield","2019-01-31 15:41:50"
"465","The bees of British Columbia (Hymenoptera: Apoidea, Apiformes) - Occurrences Dataset - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bee-bc-sheffield-occurrence","2019-01-31 16:02:58"
"475","A new Trachandrena from the Southwestern USA - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=trachandrena-sheffield","2020-10-02 19:25:08"
"485","Royal Ontario Museum Green Plant Herbarium (TRT) - Version 15.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=trt-specimens","2020-09-17 17:36:50"
"495","Agnes Marion Ayre Herbarium (NFLD) - Version 1.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=nfld-specimens","2020-09-08 14:23:12"
"505","The Dr. Laurie L. Consaul Herbarium - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=uwo-herbarium-specimens","2020-07-22 16:06:33"
"5111","Collection d'insectes du Québec (CIQ) - Version 2.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ciq-specimens","2020-07-06 21:23:21"
"528","Cercle des mycologues de Montréal Fungarium (CMMF) - Version 11.6","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=cmmf-specimens","2019-10-28 18:58:14"
"534","Centre for Biodiversity Genomics (BIOUG) - Marine Invertebrates - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=cbg_marine","2017-04-21 13:58:04"
"544","Bryoquel : Spécimens de bryophytes de l'herbier de la Société Québécoise de Bryologie - Version 8.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bryoquel-specimens","2016-06-03 17:48:06"
"554","Bryoquel : Liste des bryophytes présentes au Québec-Labrador - Version 3.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bryophytes-qc-lb","2016-06-03 12:48:10"
"564","Brock University Herbarium (BU) - Version 3.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bu-specimens","2016-02-15 17:54:26"
"574","Bishop's University Insect Collection (BUIC) - Version 2.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=buic-specimens","2020-03-02 12:57:51"
"584","Royal BC Museum - Herpetology Collection - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rbcm_herpetology","2019-01-15 21:28:41"
"594","Royal BC Museum - Herbarium (V) - Version 2.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rbcm-botany-specimens","2020-04-15 18:26:16"
"604","Collection entomologique de l'Université Laval (ULQC) - Version 2.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ulqc-specimens","2020-03-02 13:15:06"
"6111","Insectarium René-Martineau (IRM) - Version 2.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=irm-specimens","2020-03-02 13:13:13"
"627","Insectarium de Montréal (IMQC) - Version 2.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=imqc-specimens","2020-03-02 13:08:07"
"634","University of British Columbia Botanical Garden Collections (UBCBG) - Version 3.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubcbg-specimens","2020-01-31 22:07:35"
"644","Living Prairie Museum Manitoba Herbarium (LPMMBH) - Version 2.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=lpmmbh","2020-01-10 14:40:44"
"654","University of British Columbia - Spencer Entomological Collection (UBCZ) - Version 13.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ubc-entomology-collections","2019-12-09 16:13:12"
"664","Species occurence dataset of the pantropical Caesalpinia Group - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=caesalpinia-gagnon","2019-10-23 12:15:50"
"674","Decodon verticillatus - Eastern North America - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=qu-et-dverticillatus","2019-09-30 17:06:22"
"684","Robert Forsyth Terrestrial Gastropods Collection - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=gasteropods-specimens","2018-10-22 13:28:32"
"694","E. C. Smith Herbarium (ACAD) - Version 7.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acad-specimens","2019-09-30 13:40:23"
"704","A new western Canadian record of Epeoloides pilosulus (Cresson) - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=specimen-epeoloides","2018-04-10 20:17:15"
"7110","Neospondylis upiformis from Anticosti Island (QC, Canada) - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=neospondylis-upiformis-hebert","2019-04-25 19:48:59"
"726","Survey of bumblebees in central Alberta - 2018 - Version 1.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=bduc-bombus-specimens","2019-02-27 21:50:40"
"734","Herbier du Québec (QUE) - Collection de plantes vasculaires - Version 2.8","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=que-specimens","2019-01-03 16:41:34"
"744","University of Calgary Herbarium - Lycophytes and Monilophytes - Version 6.5","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ucalgaryherb","2018-09-19 01:34:06"
"754","Systématique, biogéographie et diversification du genre Crudia (Leguminosae, Detarioideae) - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=crudia-specimens","2018-08-01 13:49:52"
"764","Ville de Trois-Rivières - Bioblitz 2012 - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=vtr-bioblitz-2012","2018-06-27 19:37:48"
"774","Natural history museum data on Canadian Arctic marine benthos - Version 2.4","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=cmn-arctic-marine-benthos","2018-07-17 20:22:41"
"784","E. C. Smith Herbarium (ACAD) - Cape Breton University Collection - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=cbu-specimens","2018-03-07 15:10:11"
"794","E. C. Smith Herbarium (ACAD) - Nova Scotia Museum of Natural History - Version 1.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=nspm-specimens","2018-03-07 15:09:09"
"804","Richard Staniforth Herbarium (UWPG) - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=uwpg-specimens","2017-11-03 14:23:42"
"8110","Mycoblitz 2017 - IRBV et Cercle des Mycologues de Montréal - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=cmmf-mycoblitz2017","2017-11-20 15:52:02"
"826","Ontario BioBlitz Species Records - Version 4.6","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ontariobioblitz","2017-10-17 16:12:40"
"834","University of Guelph Insect Collection (DEBU) - Version 2.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=debu-specimens","2017-08-29 20:32:37"
"844","A phylogenetic classification of jumping spiders (Araneae: Salticidae) - Version 3.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=salticidae","2016-02-15 19:36:49"
"854","Checklist of Beetles (Coleoptera) of Canada and Alaska. Second Edition. - Version 7.3","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=coleoptera-ca-ak","2017-02-01 15:36:32"
"864","Inventory and BioBlitz Records from rare Charitable Research Reserve - Version 8.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=rare_inventory","2016-12-21 18:45:52"
"874","Station de Biologie des Laurentides de l'Université de Montréal - Collection Ornithologique - Version 5.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=sblum-specimens","2016-02-15 20:47:09"
"884","Distribution Data for Megachile chomskyi - Version 12.2","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=megachile_chomskyi","2016-02-15 20:02:59"
"894","Jardin botanique de Montréal (JBM) - Version 7.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=jbm-specimens","2016-02-15 18:18:09"
"904","Inventory of the Marie-Victorin Herbarium (MT) - Version 9.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=mt-inventory","2016-02-15 18:16:29"
"9110","Ichneumonidae (Hymenoptera) of the Canadian Prairies Ecozone - Version 5.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-ichneumonidae","2016-02-15 18:14:32"
"924","Harriet Irving Botanical Gardens (HIBG) - Version 6.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=hibg-specimens","2016-02-15 18:09:17"
"933","Forum jeunesse de l'Île de Montréal (FJIM) - Bioblitz Urbain 2013 - Version 2.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=fjim-bioblitz-urbain-2013-observations","2016-02-15 18:06:46"
"943","Click beetles and wireworms (Coleoptera: Elateridae)  of Alberta, Saskatchewan, and Manitoba - Version 6.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-elateridae","2016-02-15 18:03:40"
"953","Ophion scutellaris species group specimen data - Version 3.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=ophion-specimens","2016-02-15 17:43:29"
"963","Northern Biodiversity Program Coleoptera (2010-2011) - Version 5.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=northern-beetle-specimens","2016-02-15 17:34:21"
"972","Wildlife Sightings - Version 9.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=wildlife-sightings-observations","2015-11-23 14:27:15"
"982","OAC-BIO Herbarium - Version 2.1","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=oac-specimens","2016-02-15 16:50:29"
"992","Myriapoda and Terrestrial Isopoda of the Prairies of Canada - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-myriapoda","2014-09-16 00:31:49"
"1002","Springtails (Hexapoda: Collembola) of the Prairie Grasslands of Canada - Version 1.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-collembola","2014-09-15 19:50:22"
"10110","Moths and Butterflies of the Prairies Ecozone in Canada - Version 6.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-lepidoptera","2014-09-15 20:45:57"
"1022","The Heteroptera (Hemiptera) of the Prairie Ecozone of Canada - Version 2.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-heteroptera","2014-09-15 19:48:54"
"1032","Stoneflies (Plecoptera) of the Canadian Prairie Provinces - Version 3.0","36b3c4ad-dc51-4946-8f6d-4ac88b76657a","https://data.canadensys.net/ipt/resource?r=acg-plecoptera","2014-09-25 15:32:51"
